"DB Name",Ingame Name Clarification,Un,IMG,Vision Info
,Placeholder Mystery car SCS,T1,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/4.Unspecified/Placeholder%20Mystery/Mystery%20Car%20(PorscheSalzburgRacingDesign).jpg,Added to the game as a Placeholder for mystery cars during Supercar Science.
,Placeholder Mystery car,T1,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/4.Unspecified/Placeholder%20Mystery/Mystery%20Car%20SCS%20(PorscheSalzburgRacingDesign).jpg,Added to the game as a Placeholder for mystery cars.
,Lotus Emira,T4,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/1.Gold%20Star/Lotus/Season%20136%20-%20Lotus%20Emira/Lotus%20Emira%20(HethelYellow)%201.jpg,Added into the game in Update 3.3.0 and released in Season 136 (September 2, 2021 - September 16, 2021) as a Crew Milestone car.
,Lotus Emira First Edition,T4,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Lotus/Season%20136%20-%20Lotus%20Emira%20First%20Edition/Lotus%20Emira%20First%20Edition%20(SenecaBlue).jpg,Added into the game in Update 3.3.0 and released in Season 136 (September 2, 2021 - September 16, 2021) as a Crew Season car (Top 10 Crews).
,Lotus Evora GT430,T4,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/1.Gold%20Star/Lotus/Season%20091%20-%20Lotus%20Evora%20GT430/Lotus%20Evora%20GT430%20(Red).jpg,Added into the game in Update 2.8.0 and released in Season 91 (December 12, 2019 - December 26, 2019) as a Crew Milestone car.
,Lotus Evora GT430,T4,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Lotus/Season%20091%20-%20Evora%20GT430/Lotus%20Evora%20GT430%20(Grey).jpg,Added into the game in Update 2.8.0 and released in Season 91 (December 12, 2019 - December 26, 2019) as a Crew Season car (Top 10 Crews).
,Maserati Ghibli S Q4,T4,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/1.Gold%20Star/Maserati/Maserati%20Ghibli%20S%20Q4/Maserati%20Ghibli%20S%20Q4%20(Bianco).jpg,Added into the game in Update 1.13.0 and released in Season 34 (October 5, 2017 - October 19, 2017) as a Prestige Cup car. In Season 69 (February 7, 2019 - February 21, 2019) was given out as a Gift (Free) for the Formula Italia Series Finale event. 
,Maserati GranTurismo MC,T4,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/1.Gold%20Star/Maserati/Season%20077%20-%20Maserati%20GranTurismo%20MC/Maserati%20Granturismo%20MC%20(GialloGranturismo).jpg,Added into the game in Update 2.4.0 and released in Season 77 (May 30, 2019 - June 13, 2019) as a Crew Milestone car.
,Maserati GranTurismo MC,T4,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Maserati/Season%20077%20-%20Maserati%20GranTurismo%20MC/Maserati%20GranTurismo%20MC%20(RossoMagma).jpg,Added into the game in Update 2.4.0 and released in Season 77 (May 30, 2019 - June 13, 2019) as a Crew Season car (Top 10 Crews).
,Maserati LB GranTurismo MC,T4,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/1.Gold%20Star/Maserati/Maserati%20LB%20GranTurismo%20MC%20Stradale/Maserati%20LB%20GranTurismo%20MC%20Stradale%20(PurpleHeart).jpg,Added into the game in Update 2.11.x and released in Season 103 (May 28, 2020 - June 11, 2020) as a Prestige Cup car.
,Mazda KRC Modified ''SE3P Wide Body'' RX-8,T4,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/1.Gold%20Star/Mazda/Season%20173%20-%20Mazda%20KRC-Japan%20SE3P%20Wide%20Body%20RX8/Mazda%20KRC-Japan%20SE3P%20Wide%20Body%20RX8%20(JetBlack).jpg,Added into the game in OTA 2 Update 4.3.x and released in Season 173 (February 2, 2023 - February 16, 2023) as a Crew Milestone car.
,Mazda KRC Modified ''SE3P Wide Body'' RX-8,T4,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Mazda/Season%20173%20-%20Mazda%20KRC-Japan%20SE3P%20Wide%20Body%20RX8/Mazda%20KRC-Japan%20RX8%20(ArcticWhite).jpg,Added into the game in OTA 2 Update 4.3.x and released in Season 173 (February 2, 2023 - February 16, 2023) as a Crew Season car (Top 10 Crews).
,Mazda Rocket Bunny RX-8 (Easter IV),T4,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Mazda/Mazda%20Rocket%20Bunny%20RX-8/Mazda%20Rocket%20Bunny%20RX-8%20(ArcticWhite).jpg,Added into the game in Update 3.8.0 and released in Season 152 (April 14, 2022 - April 28, 2022) as a Prize car for the Rocket Bunny: Easter Cup event.
,Mazda RX-7 Rocket Bunny (E.C. Level 0),T4,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/1.Gold%20Star/Mazda/Season%20035%20-%20Mazda%20Rocket%20Bunny%20RX-7/Mazda%20Rocket%20Bunny%20RX-7%20(Tamarillo)%201.jpg,Added into the game in Update 1.13.x and released in Season 35 (October 19, 2017 - November 2, 2017) as a Crew Milestone car.
,Mazda RX-7 Rocket Bunny (E.C. Level 50),T4,https://raw.githubusercontent.com/Nitro4CSR/ProjectMedia/main/ET-EC%20Specs%20Shots/2023-01-10_30.png,The car was added into the Elite Customs feature, in Update 2.16.0 and introduced in Season 113 (October 15, 2020 - October 29, 2020) as a part of the Elite Customs: Street Racing Culture car collection.
,Mazda RX-7 Rocket Bunny,T4,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Mazda/Season%20035%20-%20Mazda%20Rocket%20Bunny%20RX-7/Mazda%20Rocket%20Bunny%20RX-7%20%20(Citron).jpg,Added into the game in Update 1.13.x and released in Season 35 (October 19, 2017 - November 2, 2017) as a Crew Season car (Top 3 Crews).
,Mazda RX-7 Rocket Bunny (Easter),T4,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Mazda/Mazda%20Rocket%20Bunny%20RX-7/Mazda%20Rocket%20Bunny%20RX-7%20(TurquoiseBlue).jpg,Added into the game in Update 2.3.0 and released in Season 73 (April 4, 2019 - April 18, 2019) as a Prize car for an Easter event.
,Mazda Veilside RX-7 (FnF),T4,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Mazda/Mazda%20Veilside%20RX-7/Mazda%20Veilside%20RX-7%20(SunriseRed).jpg,Added into the game in Update 1.19.0 and released in Season 50 (May 17, 2018 - May 31, 2018) as a paid Fast and Furious 1 event car.
,Mazda Veilside ''VSD1-GT'' RX-8 (FnF),T4,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Mazda/Mazda%20RX8/Mazda%20RX8%20(Light%20Blue%2C%20Blue%20%26%20Black).jpg,Added into the game in Update 3.6.0 and released in Season 145 (January 6, 2022 - January 20, 2022) as a featured paid car in the Fast and Furious: Drift Crew event.
,Mercedes-AMG G 63,T4,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/1.Gold%20Star/Mercedes/Season%20139%20-%20Mercedes%20AMG%20G%2063/Mercedes%20AMG%20G%2063%20SUV%20(G%20Manufaktur%20Jupiter%20Red).jpg,Added into the game in Update 3.4.0 and released in Season 139 (October 14, 2021 - October 28, 2021) as a Crew Milestone car.
,Mercedes-AMG G 63,T4,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Mercedes/Season%20139%20-%20Mercedes%20AMG%20G%2063/Mercedes%20AMG%20G%2063%20SUV%20(Designo%20Night%20Black%20Magno).jpg,Added into the game in Update 3.4.0 and released in Season 139 (October 14, 2021 - October 28, 2021) as a Crew Season car (Top 10 Crews).
,Mercedes-AMG GT,T4,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/1.Gold%20Star/Mercedes/Mercedes%20AMG%20GT/Mercedes%20AMG%20GT%20(AlienGreen).jpg,The model got reused from CSR Racing 1 and it was added in CSR Racing 2 around May, 2016 - June, 2016.
,Mercedes-AMG GT S (FnF),T4,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Mercedes/Mercedes%20AMG%20GT%20S/Mercedes%20AMG%20GT%20S%20(DesignoAllaniteGreyMagno).jpg,Added into the game in Update 1.11.0 and released in Season 25 (June 15, 2017 - June 29, 2017) as a paid Fast and Furious 8: The Fate Of The Furious event car.
,Mercedes-Benz C 63 AMG Black Series,T4,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/1.Gold%20Star/Mercedes/Mercedes%20C%2063%20AMG%20Black%20Series/Mercedes%20C%2063%20AMG%20Black%20Series%20(FireOpal).jpg,It was added in Update 1.13.0 and released in Season 32 (September 7, 2017 - September 21, 2017) as a Prestige Cup car.
,Mercedes-Benz LB C 63 AMG Black Series,T4,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/1.Gold%20Star/Mercedes/Mercedes%20LB%20C%2063%20AMG%20Black%20Series/Mercedes%20LB%20C%2063%20AMG%20Black%20Series%20(BrilliantBlue)%201.jpg,Added into the game in Update 1.21.0 and released in Season 58 (September 6, 2018 - September 20, 2018) as a Prestige Cup car.
,Mercedes-Benz SLS AMG Black Series,T4,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/1.Gold%20Star/Mercedes/Mercedes%20SLS%20AMG%20Black%20Series/Mercedes%20SLS%20AMG%20Black%20Series%20(IridiumSilver).jpg,The model got reused from CSR Racing 1 and it was added in CSR Racing 2 around May, 2016 - June, 2016. It had a Prestige Cup in Season 24 (May 18, 2017 - June 1, 2017).
,Mitsubishi APR Lancer Evolution IX (FnF),T4,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Mitsubishi/Mitsubishi%20APR%20Lancer%20Evolution%20IX/Mitsubishi%20APR%20Lancer%20Evolution%20IX%20(HouseofKolorRed).jpg,Added into the game in Update 2.12.x and released in Season 104 (June 11, 2020 - June 25, 2020) as a Prize car for a Fast and Furious event. 

For the WR tune, set the Transmission to Stage 5!
,Mitsubishi DAMD ver. Lancer Evolution VII (FnF),T4,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Mitsubishi/Mitsubishi%20DAMD%20ver.%20Lancer%20Evolution%20VII/Mitsubishi%20DAMD%20ver.%20Lancer%20Evolution%20VII%20(LimeGreenHouseofKolor).jpg,Added into the game in Update 2.6.0 and released in Season 83 (August 22, 2019 - September 5, 2019) as a featured paid car in the Fast and Furious Hobbs & Shaw: Double Crossed event.
,Mitsubishi Eclipse (FnF),T4,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Mitsubishi/Mitsubishi%20Eclipse/Mitsubishi%20Eclipse%20(KawaGreen).jpg,Added into the game in Update 1.19.0 and released in Season 51 (May 31, 2018 - June 14, 2018) as a Fast and Furious 1 event car which was up for 3950 gold.
,Mitsubishi Lancer Evolution Final Edition (E.C. Level 0),T4,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Mitsubishi/Mitsubishi%20Lancer%20Evolution%20Final%20Edition%20(TNR)/Mitsubishi%20Lancer%20Evolution%20Final%20Edition%20(TNR)%20(Rally%20Red).jpg,Added into the game in Update 2.18.0 and released in Season 122 (February 18, 2021 - March 4, 2021) as a part of the Elite Tuners car collection and also as a required car for the Sound of the Underground Act 1 events.
,Mitsubishi Lancer Evolution Final Edition (E.C. Level 35),T4,https://raw.githubusercontent.com/Nitro4CSR/ProjectMedia/main/ET-EC%20Specs%20Shots/2023-01-10_29.png,Added into the game in Update 2.18.0 and released in Season 122 (February 18, 2021 - March 4, 2021) as a part of the Elite Tuners car collection and also as a required car for the Sound of the Underground Act 1 events.
,Mitsubishi Voltex Lancer Evolution IX,T4,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/1.Gold%20Star/Mitsubishi/Season%20202%20-%20Mitsubish%20Voltex%20Lancer%20Evolution%20IX/Mitsubishi%20Voltex%20Lancer%20Evolution%20IX%20(Silver).jpg,Added into the game in OTA 2 Update 4.9.0 and released in Season 202 (March 16, 2024 - March 30, 2024) as a Crew Milestone car.
,Mitsubishi Voltex Lancer Evolution IX,T4,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Mitsubishi/Season%20202%20-%20Mitsubish%20Voltex%20Lancer%20Evolution%20IX/Mitsubishi%20Voltex%20Lancer%20Evolution%20IX%20(CrownOfThornsII).jpg,Added into the game in OTA 2 Update 4.9.0 and released in Season 202 (March 16, 2024 - March 30, 2024) as a Crew Season car (Top 10 Crews).
,Nissan 2015 GT-R (R35) Premium,T4,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/1.Gold%20Star/Nissan/Nissan%20GT-R%20(R35)%20Premium%202015/Nissan%20GT-R%20(R35)%20Premium%202015%20(ChampagneGold).jpg,It was added in CSR Racing 2 around May, 2016 - June, 2016.
,Nissan LB Type 2 GT-R (R35),T4,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Nissan/Nissan%20Gt-R%20(R35)%20(LB-Works%20Type-2)%202017/Nissan%20Gt-R%20(R35)%20(LB-Works%20Type-2)%202017.jpg,Added into the game in OTA Update 3.6.1 and released in Season 147 (February 3, 2022 - February 17, 2022) as a Prize car for the Lunar New Year: Stripes and Claws event.
,Nissan 2017 GT-R (R35),T4,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/1.Gold%20Star/Nissan/Nissan%20GT-R%20(R35)%202017/Nissan%20GT-R%20(R35)%202017%20(BlazeMetallic).jpg,Added into the game in Update 1.15.0 and released in Season 41 (January 11, 2018 - January 25, 2018) as a Prestige Cup car.
,Nissan GT-R NISMO (R35),T4,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/1.Gold%20Star/Nissan/Nissan%20GT-R%20NISMO%20(R35)/Nissan%20GT-R%20NISMO%20(R35)%20(SuperSilver).jpg,Added into the game in Update 1.8.0 and released in Season 10 (November 3, 2016 - November 17, 2016) as a pullable gold starred version of the Tempe5t 1 Boss car.
,KJ's Nissan GT-R NISMO (R35),T4,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Nissan/%23KJ's%20Nissan%20GT-R%20NISMO%20(R35)/KJ's%20Nissan%20GT-R%20NISMO%20(R35)%20(PearlWhite).jpg,Added into the game in Update 1.8.0 and released in Season 10 (November 3, 2016 - November 17, 2016) as a winnable Tempe5t 1 Boss car.
,Nissan GT-R NISMO (R35) N Attack Pkg,T4,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/1.Gold%20Star/Nissan/Season%20069%20-%20Nissan%20GT-R%20NISMO%20(R35)%20N%20Attack/Nissan%20GT-R%20NISMO%20(R35)%20N%20Attack%20(PearlWhite).jpg,Added into the game in Update 2.2.0 and released in Season 69 (February 7, 2019 - February 21, 2019) as a Crew Milestone car.
,Nissan GT-R NISMO (R35) N Attack Pkg,T4,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Nissan/Season%20069%20-%20Nissan%20GT-R%20NISMO%20(R35)%20N%20Attack%20Pkg/Nissan%20GT-R%20NISMO%20(R35)%20N%20Attack%20Pkg%20(Low-GlassMatteGray).jpg,Added into the game in Update 2.2.0 and released in Season 69 (February 7, 2019 - February 21, 2019) as a Crew Season car (Top 10 Crews).
,Nissan Juke-R 2.0,T4,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/1.Gold%20Star/Nissan/Season%20095%20-%20Nissan%20Juke-R%202.0/Nissan%20Juke-R%202.0%20(Black).jpg,Added into the game in Update 2.9.0 and released in Season 95 (February 6, 2020 - February 20, 2020) as a Crew Milestone car.
,Nissan Juke-R 2.0,T4,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Nissan/Season%20095%20-%20Nissan%20Juke-R%202.0/Nissan%20Juke-R%202.0%20(InkBlue).jpg,Added into the game in Update 2.9.0 and released in Season 95 (February 6, 2020 - February 20, 2020) as a Crew Season car (Top 10 Crews).
,Nissan LB GT-R (R35) Premium,T4,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/1.Gold%20Star/Nissan/Season%20006%20-%20Nissan%20LB%20GT-R%20(R35)%20Premium/Nissan%20LB%20GT-R%20(R35)%20Premium%20(BrightCerulean)%201.jpg,Added into the game in Update 1.5.0 and released in Season 6 (August 25, 2016 - September 8, 2016 - September 22, 2016) as a Crew Milestone car.
,Nissan LB GT-R (R35) Premium,T4,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Nissan/Season%20006%20-%20Nissan%20LB%20GT-R%20(R35)%20Premium/Nissan%20LB%20GT-R%20(R35)%20Premium%20(CrewCherryBomb).jpg,Added into the game in Update 1.5.0 and released in Season 6 (August 25, 2016 - September 8, 2016 - September 22, 2016) as a Crew Season car (Top 3).
,Nissan Pandem Skyline GT-R (BCNR33),T4,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/1.Gold%20Star/Nissan/Season%20178%20-%20Nissan%20Skyline%20(BCNR33)%20GT-R/Nissan%20Skyline%20(BCNR33)%20GT-R%20(JapaneseMaple).jpg,Added into the game in Update 4.4.0 and released in Season 178 (April 13, 2023 - April 27, 2023) as a Crew Milestone Prize car.
,Nissan Pandem Skyline GT-R (BCNR33),T4,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Nissan/Season%20178%20-%20Nissan%20Skyline%20(BCNR33)%20GT-R/Nissan%20Skyline%20(BCNR33)%20GT-R%20(BlueZodiac).jpg,Added into the game in Update 4.4.0 and released in Season 178 (April 13, 2023 - April 27, 2023) as a Crew Season Prize car (Top 10 Crews).
,Nissan Rocket Bunny V2 Fairlady Z (Z33) (Easter II),T4,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Nissan/Nissan%20Rocket%20Bunny%20V2%20Fairlady%20Z%20(Z33)/Nissan%20Rocket%20Bunny%20V2%20Fairlady%20Z%20(Z33)%20(SunsetOrange).jpg,Added into the game in Update 2.10.0 and released in Season 99 (April 2, 2020 - April 16, 2020) as a Prize car for an Easter event.
,Nissan Rocket Bunny V2 Fairlady Z (Z33) (Easter IV),T4,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Nissan/Nissan%20Rocket%20Bunny%20V2%20350Z(Z33)%20Fairlady%20Z/Nissan%20Rocket%20Bunny%20V2%20350Z(Z33)%20Fairlady%20Z%20(Silver).jpg,Added into the game in Update 3.8.0 and released in Season 152 (April 14, 2022 - April 28, 2022) as a Prize car for the Rocket Bunny: Egg Hunt event.
,Nissan Rocket Bunny V2 Fairlady Z (Z33) (SDPL),T4,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Nissan/Nissan%20Rocket%20Bunny%20350Z(Z33)/Nissan%20Rocket%20Bunny%20350Z(Z33)%20(DeepBlue).jpg,Added into the game in Update 2.18.0 and released in Season 121 (February 4, 2021 - February 18, 2021) as featured car in the ShowDown Pro Leagues (SDPL) mode. It was purchasable with SDPL credits.
,Nissan Silvia (S15) Rocket Bunny (E.C. Level 0),T4,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/1.Gold%20Star/Nissan/Nissan%20Rocket%20Bunny%20Silvia%20S15/Nissan%20Rocket%20Bunny%20Silvia%20S15%20(Astral)%201.jpg,Added into the game in Update 1.13.0 and released in Season 36 (November 2, 2017 - November 16, 2017) as a Prestige Cup car.
,Nissan Silvia (S15) Rocket Bunny (E.C. Level 50),T4,https://raw.githubusercontent.com/Nitro4CSR/ProjectMedia/main/ET-EC%20Specs%20Shots/2023-01-10_28.png,The car was added into the Elite Customs feature, in Update 2.16.0 and introduced in Season 113 (October 15, 2020 - October 29, 2020) as a part of the Elite Customs: Street Racing Culture car collection.
,Nissan Skyline GT-R (BCNR33 NISMO S-tune ver.),T4,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/1.Gold%20Star/Nissan/Nissan%20Skyline%20GT-R%20(BCNR33%20NISMO%20S-tune%20ver)/Nissan%20Skyline%20GT-R%20(BCNR33%20NISMO%20S-tune%20ver)%20(SonicSilver).jpg,Added into the game in Update 2.18.2 and released in Season 123 (March 4, 2021 - March 18, 2021) as a featured gold star car in a Duality/Duality Evolution Cups.
,Nissan Skyline GT-R (R33) (FnF),T4,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Nissan/Nissan%20Skyline%20GTR%20R33/Nissan%20Skyline%20GTR%20R33%20(Bird%20Yellow).jpg,Added into the game in Update 3.6.0 and released in Season 144 (December 23, 2021 - January 6, 2022) as a featured paid car in the Fast and Furious: Original Crew event.
,Nissan STILLEN Maxima (A32) (FnF),T4,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Nissan/Nissan%20Stillen%20Maxima%20(A32)/Nissan%20Stillen%20Maxima%20(A32)%20(Viper%20Blue).jpg,Added into the game in Update 3.6.0 and released in Season 144 (December 23, 2021 - January 6, 2022) as a featured paid car in the Fast and Furious: Original Crew event.
,Nissan Top Secret Fairlady Z (Z33) (FnF),T4,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Nissan/Nissan%20Top%20Secret%20Fairlady%20Z%20(Z33)/Nissan%20Top%20Secret%20Fairlady%20Z%20(Z33)%20(Dark%20Gold).jpg,Added into the game in Update 3.6.0 and released in Season 145 (January 6, 2022 - January 20, 2022) as a Prize car in the Fast and Furious: Drift Crew event. It also had an Evo event with additional rewards.

,Nissan Veilside Fairlady Z (Z33) (FnF),T4,https://raw.githubusercontent.com/Nitro4CSR/CSR2-Specs-Catalog/main/2.Purple%20Star/Nissan/Nissan%20Veilside%20Fairlady%20Z%20(Z33)/Nissan%20Veilside%20Fairlady%20Z%20(Z33)%20(Tuna).jpg,Added into the game in Update 2.5.0 and released in Season 79 (June 27, 2019 - July 11, 2019) as a featured paid car in the Fast and Furious Hobbs & Shaw: Brixton's Scheme event.
